Magnitude,Location,Longitude,Latitude
1.6,"26 km NW of Susitna, Alaska",-150.9059,61.6936
0.99,"36 km S of False Pass, Alaska",-163.500833333333,54.5323333333333
1.70000005,"11 km NNE of Pāhala, Hawaii",-155.419494628906,19.2908325195312
2.5,"39 km SE of Kivalina, Alaska",-163.997,67.4358
1.1,"14 km NE of Milford, Utah",-112.895833333333,38.4918333333333
0.4,"7 km SSW of Borrego Springs, CA",-116.3968333,33.1958333
-0.01,"7 km SSW of Borrego Springs, CA",-116.3946667,33.1928333
1.25,"25 km NNE of Trona, CA",-117.3018333,35.9805
0.55,"14 km NE of Milford, Utah",-112.898666666667,38.4886666666667
-0.15,"14 km NE of Milford, Utah",-112.903,38.4976666666667
1.6,"10 km NNE of Hermleigh, Texas",-100.723,32.728
0.43,"40 km NE of Adak, Alaska",-176.173,52.1006666666667
2.14,"1 km ENE of The Geysers, CA",-122.744163513184,38.7863349914551
1.81,"10 km SE of Volcano, Hawaii",-155.176166666667,19.3708333333333
2.12,"14 km S of Fern Forest, Hawaii",-155.135833333333,19.3335
1.76,"2 km SSW of Pāhala, Hawaii",-155.487333333333,19.1816666666667
1.51,"8 km S of Brawley, CA",-115.5195,32.9113333
0.9,"7 km ENE of Indian Springs, Nevada",-115.5898,36.5988
1.5,"55 km WNW of Cantwell, Alaska",-150.0281,63.5003
0.3,"3 km NNE of The Geysers, CA",-122.751167297363,38.8008346557617
0.77,"6 km WNW of Cobb, CA",-122.795501708984,38.8346672058105
0.76,"7 km NW of The Geysers, CA",-122.81600189209,38.8153343200684
1.77,"7 km SE of Marston, Missouri",-89.5523333333333,36.4693333333333
0.36,"8 km ENE of Anza, CA",-116.5968333,33.5763333
1.03,"8 km WSW of Boonville, CA",-123.44,38.96
0.38,"39 km NNE of King Cove, Alaska",-162.004166666667,55.3671666666667
-0.47,"38 km ENE of Adak, Alaska",-176.159,52.0618333333333
0.13,"82 km ENE of Akutan, Alaska",-164.719333333333,54.5386666666667
1.2,"17 km ESE of Livengood, Alaska",-148.2255,65.4431
0.95,"6 km N of La Jolla, CA",-117.28,32.903
-0.27,"40 km NE of Adak, Alaska",-176.165666666667,52.0936666666667
4.1,"215 km WSW of Tofino, Canada",-128.7582,48.6762
0.32,"6 km NNW of The Geysers, CA",-122.8,38.82
1.5,"50 km WSW of Cantwell, Alaska",-149.9294,63.2989
0.93,"11 km ENE of Humptulips, Washington",-123.8175,47.2625
-0.46,"39 km W of Adak, Alaska",-177.2145,51.8678333333333
4.2,"22 km SE of Molina, Chile",-71.0842,-35.2408
0.76,"42 km SSE of Morton, Washington",-122.0185,46.221
-0.15,"91 km NNW of Karluk, Alaska",-154.943333333333,58.3465
2.04,"13 km E of Naalehu, Hawaii",-155.450166666667,19.0535
1.3,"5 km SW of Walker, California",-119.5306,38.4837
2.08,"60 km WNW of Kalaoa, Hawaii",-156.472666666667,20.017
0.83,"13 km SW of Leilani Estates, Hawaii",-154.999333333333,19.3801666666667
1.98,"6 km E of Naalehu, Hawaii",-155.518166666667,19.0748333333333
0.76,"5 km NW of The Geysers, CA",-122.794502258301,38.8058319091797
0.11,"88 km NNW of Karluk, Alaska",-154.989333333333,58.3085
1.7,"36 km W of Akhiok, Alaska",-154.7604,56.8935
1.18,"11 km NE of Julian, CA",-116.5176667,33.1448333
1.01,"7 km NNW of The Geysers, CA",-122.801834106445,38.8246650695801
2.15,"7 km NNW of The Geysers, CA",-122.803665161133,38.8236656188965
3.8,"158 km S of False Pass, Alaska",-163.6252,53.437
1.7,"37 km SSW of Beaver, Alaska",-147.8572,66.0827
0.39,"4 km SE of San Jacinto, CA",-116.9281667,33.7656667
-0.25,"64 km WNW of Tyonek, Alaska",-152.259833333333,61.2716666666667
5.1,southeast Indian Ridge,87.5365,-41.0817
1.4,"37 km NNW of Valdez, Alaska",-146.5654,61.4526
1.6,"56 km NNE of Petersville, Alaska",-150.4865,62.9844
5.0,"154 km W of Houma, Tonga",-176.7685,-20.9295
2.2,"44 km NNE of Yakutat, Alaska",-139.3486,59.8967
0.54,"12 km SE of Anza, CA",-116.5628333,33.4923333
0.97,"6 km WNW of Cobb, CA",-122.790168762207,38.8358345031738
0.6,"2 km SE of Badger, Alaska",-147.5025,64.7825
1.98000002,"3 km S of Pāhala, Hawaii",-155.484832763672,19.1723327636719
0.76,"31 km WSW of False Pass, Alaska",-163.871666666667,54.7545
0.32,"31 km WSW of False Pass, Alaska",-163.873166666667,54.7701666666667
1.02,"35 km S of False Pass, Alaska",-163.5125,54.5395
0.17,"2 km SW of Entiat, Washington",-120.22866666666667,47.6595
2.7,"56 km S of Whites City, New Mexico",-104.377,31.667
1.1,"2 km  of The Geysers, CA",-122.762336730957,38.7955017089844
0.85,"3 km SE of Loma Linda, CA",-117.2393333,34.0318333
2.3,"11 km ESE of Lincoln, Montana",-112.5554,46.903
4.4,"39 km NNE of Qiziltepa, Uzbekistan",65.0621,40.3471
2.21,"9 km ESE of Pāhala, Hawaii",-155.401336669922,19.1603336334229
3.18,"48 km NNW of San Antonio, Puerto Rico",-67.3221666666667,18.8751666666667
1.22,"3 km SW of Anderson Springs, CA",-122.713996887207,38.7503318786621
0.8,"3 km NNE of The Geysers, CA",-122.751663208008,38.8003349304199
0.59,"3 km NNE of The Geysers, CA",-122.75333404541,38.800666809082
0.22,"16 km N of Ashford, Washington",-122.02766666666666,46.9035
0.76,"8 km NNW of The Geysers, CA",-122.815498352051,38.8321647644043
1.55,"5 km SSE of Ontario, CA",-117.6041667,34.0136667
1.5,"15 km N of Petersville, Alaska",-150.7188,62.6299
-0.64,"15 km W of Akutan, Alaska",-166.012833333333,54.1401666666667
1.45,"5 km SE of Redway, CA",-123.77,40.1
-0.33,"15 km W of Akutan, Alaska",-166.014,54.14
1.05,"35 km S of False Pass, Alaska",-163.511,54.542
-0.11,"40 km NE of Adak, Alaska",-176.1595,52.0836666666667
-0.23,"84 km NNW of Karluk, Alaska",-154.883,58.288
0.15,"22 km ENE of Ashford, Washington",-121.76766666666667,46.851166666666664
2.18,"2 km WSW of Pāhala, Hawaii",-155.503326416016,19.1966667175293
0.27,"9 km SSW of Idyllwild, CA",-116.7458333,33.6628333
0.52,"6 km WNW of Borrego Springs, CA",-116.433,33.2695
1.1,"12 km NE of Willow, Alaska",-149.892,61.8339
-0.23,"7 km WSW of Dutch Harbor, Alaska",-166.650166666667,53.8678333333333
0.94,"6 km NNW of The Geysers, CA",-122.803665161133,38.8224983215332
2.2,"157 km SSE of Sand Point, Alaska",-159.6786,54.0058
4.6,"39 km SW of Rabaul, Papua New Guinea",151.9283,-4.4699
3.7,"64 km SE of Unalaska, Alaska",-165.7522,53.5336
1.09,"7 km WNW of Cobb, CA",-122.805999755859,38.8344993591309
1.3,"61 km S of Glacier View, Alaska",-147.7697,61.2573
1.19,"0 km SE of Union City, Oklahoma",-97.93583333,35.38583333
2.11,"21 km SW of Laupāhoehoe, Hawaii",-155.372,19.8376666666667
0.67,"29 km E of Castle Rock, Washington",-122.52116666666667,46.247
3.2,"69 km NNW of Arctic Village, Alaska",-146.2385,68.6959
1.4,"58 km W of Nanwalek, Alaska",-152.948,59.3842
0.67,"11 km SSE of Parkdale, Oregon",-121.55116666666666,45.419
2.5,"3 km SE of Susitna North, Alaska",-149.8088,62.1421
1.9,"2 km SSW of Pāhala, Hawaii",-155.490493774414,19.1844997406006
0.34,"9 km NW of Cobb, CA",-122.81,38.87
1.83,"8 km SE of Big Pine, CA",-118.21,37.13
1.1,"42 km WNW of Lake Louise, Alaska",-147.3333,62.3982
1.16,"11 km E of Cloverdale, CA",-122.891998291016,38.8349990844727
1.6,"56 km WNW of Happy Valley, Alaska",-152.707,60.0893
0.65,"16 km ESE of Anza, CA",-116.5063333,33.506
1.6,"31 km WNW of Petersville, Alaska",-151.2877,62.6417
0.06,"16 km E of Ridgecrest, CA",-117.502,35.6141667
0.37,"13 km ESE of Mammoth Lakes, CA",-118.83,37.63
0.89,"2 km  of The Geysers, CA",-122.762168884277,38.7948341369629
0.5,"18 km NNW of Benton City, Washington",-119.569,46.41683333333334
0.19,"40 km NE of Adak, Alaska",-176.151666666667,52.0868333333333
1.74,"7 km SSE of Volcano, Hawaii",-155.218002319336,19.3731670379639
1.7,"14 km NW of Fowlerton, Texas",-98.9,28.571
1.34,"2 km ESE of The Geysers, CA",-122.737335205078,38.7718315124512
1.05,"5 km NNW of Redwood Valley, CA",-123.24,39.3
0.38,"7 km WNW of Cobb, CA",-122.799331665039,38.8395004272461
2.43,"8 km S of Indios, Puerto Rico",-66.8131666666667,17.9146666666667
2.41,"10 km S of Volcano, Hawaii",-155.214833333333,19.3481666666667
2.9,"5 km NNW of Central, Alaska",-144.8492,65.6226
1.11,"3 km NW of The Geysers, CA",-122.778663635254,38.792667388916
0.25,"260 km W of Adak, Alaska",179.584333333333,51.9
1.28,"2 km N of Rancho Cucamonga, CA",-117.5796667,34.142
1.85,"37 km S of False Pass, Alaska",-163.498666666667,54.5193333333333
0.62,"8 km NW of Prague, Oklahoma",-96.741,35.552
1.08,"16 km NW of Emery, Utah",-111.399166666667,39.009
1.2,"26 km NE of Fox, Alaska",-147.2672,65.1381
2.5,"56 km S of Whites City, New Mexico",-104.341,31.668
1.2,"52 km SSE of Denali National Park, Alaska",-151.344,63.0991
1.5,"19 km SW of Falls City, Texas",-98.186,28.882
1.05,"13 km NNE of Morgan Hill, CA",-121.63,37.25
0.66,"7 km WNW of Cobb, CA",-122.801002502441,38.8375015258789
1.17,"17 km E of Ridgecrest, CA",-117.4931667,35.6016667
1.7,"34 km NW of Toyah, Texas",-104.016,31.565
0.52,"12 km ESE of Anza, CA",-116.5656667,33.4976667
0.92,"13 km NE of Milford, Utah",-112.897166666667,38.4793333333333
1.5,"23 km W of Manley Hot Springs, Alaska",-151.1285,64.985
1.12,"8 km SSW of Big Bear Lake, CA",-116.931,34.1701667
1.6,"50 km NNE of Aleneva, Alaska",-152.6454,58.4929
0.8,"36 km N of Sutcliffe, Nevada",-119.6072,40.283
1.08,"3 km ESE of The Geysers, CA",-122.725997924805,38.7693328857422
0.34,"14 km SSE of Anza, CA",-116.5903333,33.4493333
1.47,"7 km NW of The Geysers, CA",-122.817832946777,38.8116683959961
1.44,"1 km NNE of Rancho Cucamonga, CA",-117.574,34.1355
-0.33,"84 km NNW of Karluk, Alaska",-155.1385,58.238
2.7,"143 km SSE of Sand Point, Alaska",-159.7419,54.1227
2.44,"4 km W of McArthur, CA",-121.44,41.04
1.73,"19 km S of Trona, CA",-117.403,35.5958333
1.34,"1 km SE of New Hope, Oregon",-123.35283333333334,42.3505
2.17,"17 km W of Searles Valley, CA",-117.5883333,35.7678333
1.85000002,"3 km SSW of Pāhala, Hawaii",-155.486328125,19.1733341217041
-0.3,"49 km ESE of Beatty, Nevada",-116.2836,36.6765
4.3,"54 km ESE of Sarangani, Philippines",125.8898,5.1515
